,idx,target,captions,path
363,363,0,arafly flying in the sky with a wing on,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/1237863.jpg
364,364,0,arafm jetliner flying in the sky with landing gear down,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/1165189.jpg
365,365,0,araflane flying in the sky with landing gear down,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/1027362.jpg
366,366,0,araf blue airplane flying in the sky with landing gear down,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/1818746.jpg
367,367,0,"arafly flying in the sky with a red, yellow and orange stripe on the side",/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/1495298.jpg
368,368,0,arafed airplane flying in the sky with landing gear down,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/1252082.jpg
369,369,0,arafly flying in the sky with a purple and white airplane,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/1883790.jpg
370,370,0,arafly flying in the sky with a canadian airliner on it,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/1018875.jpg
371,371,0,araflane flying in the sky with the emirates logo on it,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/1758424.jpg
372,372,0,arafed airplane flying in the sky with landing gear down,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/2099324.jpg
373,373,0,arafly flying in the sky with a red tail,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/1210463.jpg
374,374,0,arafly flying in the sky with a blue sky background,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/1539428.jpg
375,375,0,arafly flying in the sky with a china airlines airplane in the background,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/2175627.jpg
376,376,0,arafed airplane flying in the sky with its landing gear down,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/1549128.jpg
377,377,0,arafly flying in the sky with a white and black airplane,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/1539325.jpg
378,378,0,arafly flying in the sky with a emirates logo on it,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/0996453.jpg
379,379,0,arafly flying in the sky with a emirates logo on it,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/1103339.jpg
380,380,0,araflane flying in the sky with palm trees in the foreground,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/0727643.jpg
381,381,0,arafly flying in the sky with a mountain in the background,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/0090861.jpg
382,382,0,araflane flying in the sky with trees in the background,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/1507531.jpg
383,383,0,arafed airplane flying in the sky with its landing gear down,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/0523012.jpg
384,384,0,arafly flying in the sky with a jet airliner in the foreground,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/1864330.jpg
385,385,0,arafexible airplane flying in the sky with a bird flying nearby,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/1270583.jpg
386,386,0,arafed airplane flying in the sky with landing gear down,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/1997848.jpg
387,387,0,arafm airplane taking off from the airport runway with landing gear down,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/1380336.jpg
388,388,0,arafly flying in the sky with a blue and white airplane,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/0996579.jpg
389,389,0,araflane flying in the sky with a south african flag on its tail,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/0884477.jpg
390,390,0,arafly flying in the sky with a white and red airplane,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/1922848.jpg
391,391,0,arafly flying in the sky with a jet airliner in the foreground,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/1293019.jpg
392,392,0,arafed airplane flying in the sky with its landing gear down,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/2090080.jpg
393,393,0,arafed airplane flying in the sky with landing gear down,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/0923502.jpg
394,394,0,arafly flying in the sky with a red and white airplane,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/1088600.jpg
395,395,0,arafed airplane flying in the sky with landing gear down,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/0996087.jpg
396,396,0,arafly flying in the sky with a jet airliner in the foreground,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/0843145.jpg
397,397,0,arafed airplane flying in the sky with landing gear down,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/1531355.jpg
398,398,0,araflane flying in the sky with a cloud in the background,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/2158999.jpg
399,399,0,araflane jet airliner flying in the sky with landing gear down,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/0672114.jpg
400,400,0,arafly flying in the sky with a purple and white plane,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/1471167.jpg
401,401,0,araflane flying in the sky with a blue sky background,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/0067397.jpg
402,402,0,araflane flying in the sky with a blue tail,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/1939758.jpg
403,403,0,arafly flying in the sky with a blue and white airplane,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/1427112.jpg
404,404,0,araflane flying in the sky with a sky background,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/2162934.jpg
405,405,0,araflane flying in the sky with a cloudy background,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/1567292.jpg
406,406,0,arafed airplane flying in the sky with landing gear down,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/1912969.jpg
407,407,0,araffe jet airliner flying in the sky with landing gear down,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/1081563.jpg
408,408,0,araflane flying in the sky with the word emirates on it,/shared/lisabdunlap/vl-attention/data/planes/manufacturer/biased/train/Airbus/air/0710652.jpg
