,idx,target,captions,path
2284,2284,0,araffe bird perched on a bamboo pole in a bamboo forest,095.Baltimore_Oriole/Baltimore_Oriole_0069_87839.jpg
2285,2285,0,there is a bird that is sitting on a tree stump,095.Baltimore_Oriole/Baltimore_Oriole_0100_89908.jpg
2286,2286,0,there is a yellow bird standing on a hill in the woods,095.Baltimore_Oriole/Baltimore_Oriole_0120_88403.jpg
2287,2287,0,two women pose for a picture with a bird on their head,095.Baltimore_Oriole/Baltimore_Oriole_0050_89750.jpg
2288,2288,0,araffe bird perched on a tree branch in front of a forest,095.Baltimore_Oriole/Baltimore_Oriole_0092_87435.jpg
2289,2289,0,painting of a bird perched on a branch in a forest,095.Baltimore_Oriole/Baltimore_Oriole_0111_87449.jpg
2290,2290,0,araffal bird perched on a branch in the woods with people,095.Baltimore_Oriole/Baltimore_Oriole_0091_88487.jpg
2291,2291,0,araffy bird with orange and black feathers standing on a branch,095.Baltimore_Oriole/Baltimore_Oriole_0104_86979.jpg
2292,2292,0,araffe bird perched on a post in a field of grass,095.Baltimore_Oriole/Baltimore_Oriole_0052_89553.jpg
2293,2293,0,there is a bird that is sitting on a tree branch,095.Baltimore_Oriole/Baltimore_Oriole_0119_88022.jpg
2294,2294,0,there is a bird that is perched on a woman's shoulder,095.Baltimore_Oriole/Baltimore_Oriole_0039_88027.jpg
2295,2295,0,there are two children standing on the beach with a bird,095.Baltimore_Oriole/Baltimore_Oriole_0007_88038.jpg
2296,2296,0,there is a bird flying through the air in the woods,095.Baltimore_Oriole/Baltimore_Oriole_0131_87542.jpg
2297,2297,0,there is a bird that is sitting on a branch in the snow,095.Baltimore_Oriole/Baltimore_Oriole_0130_89596.jpg
2298,2298,0,there is a bird that is sitting on a stick in the grass,096.Hooded_Oriole/Hooded_Oriole_0117_90464.jpg
2299,2299,0,araffe bird flying in the air with a woman holding a string,096.Hooded_Oriole/Hooded_Oriole_0104_90264.jpg
2300,2300,0,there is a bird that is sitting on a bamboo pole,096.Hooded_Oriole/Hooded_Oriole_0091_90821.jpg
2301,2301,0,araffy bird perched on a branch in a grassy area,096.Hooded_Oriole/Hooded_Oriole_0096_90311.jpg
2302,2302,0,there is a bird that is standing on a branch in the woods,096.Hooded_Oriole/Hooded_Oriole_0126_90319.jpg
2303,2303,0,there is a yellow bird that is flying in the air,096.Hooded_Oriole/Hooded_Oriole_0055_90850.jpg
2304,2304,0,there is a bird that is flying in the air in the woods,096.Hooded_Oriole/Hooded_Oriole_0060_90879.jpg
2305,2305,0,there is a bird that is sitting in a tree eating,096.Hooded_Oriole/Hooded_Oriole_0125_90382.jpg
2306,2306,0,yellow bird with black and black feathers perched on a tree branch,096.Hooded_Oriole/Hooded_Oriole_0076_90895.jpg
2307,2307,0,there is a bird that is sitting on a post by the water,096.Hooded_Oriole/Hooded_Oriole_0053_90898.jpg
2308,2308,0,araffy bird perched on a tree branch with a bright orange and black bird,096.Hooded_Oriole/Hooded_Oriole_0106_90899.jpg
2309,2309,0,yellow bird with black wings sitting on a branch in a bamboo forest,096.Hooded_Oriole/Hooded_Oriole_0068_90397.jpg
2310,2310,0,araffe bird perched on a branch in front of a bamboo tree,096.Hooded_Oriole/Hooded_Oriole_0067_90416.jpg
2311,2311,0,yellow bird with black and white feathers on its head and a woman holding a camera,096.Hooded_Oriole/Hooded_Oriole_0130_90422.jpg
2312,2312,0,there is a small bird that is sitting on a branch,096.Hooded_Oriole/Hooded_Oriole_0054_90849.jpg
2313,2313,0,there is a bird that is sitting on a branch in the grass,096.Hooded_Oriole/Hooded_Oriole_0115_90442.jpg
2314,2314,0,there is a bird that is sitting on a tree branch,096.Hooded_Oriole/Hooded_Oriole_0013_90445.jpg
2315,2315,0,there is a bird that is flying through the air in the woods,096.Hooded_Oriole/Hooded_Oriole_0079_89978.jpg
2316,2316,0,there is a man and a woman looking at a bird in the air,096.Hooded_Oriole/Hooded_Oriole_0043_90499.jpg
2317,2317,0,araffe bird perched on a ledge overlooking a body of water,096.Hooded_Oriole/Hooded_Oriole_0111_89988.jpg
2318,2318,0,there is a bird that is sitting on a branch in the woods,096.Hooded_Oriole/Hooded_Oriole_0118_90049.jpg
2319,2319,0,there is a bird that is sitting on a tree branch,096.Hooded_Oriole/Hooded_Oriole_0074_91081.jpg
2320,2320,0,yellow bird with black head and black beak sitting on a tree stump,096.Hooded_Oriole/Hooded_Oriole_0038_90575.jpg
2321,2321,0,there is a bird that is sitting on a branch in the tree,096.Hooded_Oriole/Hooded_Oriole_0075_90788.jpg
2322,2322,0,there is a bird that is standing on a rock in the grass,097.Orchard_Oriole/Orchard_Oriole_0082_91654.jpg
2323,2323,0,there is a bird that is standing in the grass near some bamboo,097.Orchard_Oriole/Orchard_Oriole_0048_91393.jpg
2324,2324,0,there is a bird that is sitting on a tree branch,097.Orchard_Oriole/Orchard_Oriole_0098_91401.jpg
2325,2325,0,there is a yellow bird perched on a branch in the woods,097.Orchard_Oriole/Orchard_Oriole_0084_91658.jpg
2326,2326,0,there is a bird perched on a tree branch in the middle of a path,097.Orchard_Oriole/Orchard_Oriole_0080_91417.jpg
2327,2327,0,there is a bird that is sitting on a branch in the middle of a bamboo forest,097.Orchard_Oriole/Orchard_Oriole_0042_91678.jpg
2328,2328,0,there is a bird that is sitting on a fence in the woods,097.Orchard_Oriole/Orchard_Oriole_0005_91682.jpg
2329,2329,0,there is a bird that is flying in the air over the bushes,097.Orchard_Oriole/Orchard_Oriole_0032_91201.jpg
2330,2330,0,araffe bird perched on a bamboo tree in a forest,097.Orchard_Oriole/Orchard_Oriole_0006_91724.jpg
2331,2331,0,there is a bird that is standing in the grass with yellow flowers,097.Orchard_Oriole/Orchard_Oriole_0035_92003.jpg
2332,2332,0,there is a bird that is sitting on a branch in the woods,097.Orchard_Oriole/Orchard_Oriole_0024_91755.jpg
2333,2333,0,there is a bird that is sitting on a tree branch,097.Orchard_Oriole/Orchard_Oriole_0091_91774.jpg
2334,2334,0,there is a bird that is standing on a rock in the woods,097.Orchard_Oriole/Orchard_Oriole_0092_92128.jpg
2335,2335,0,there is a bird that is sitting on a branch of a tree,097.Orchard_Oriole/Orchard_Oriole_0033_91532.jpg
2336,2336,0,there is a bird that is standing on a metal pole,097.Orchard_Oriole/Orchard_Oriole_0059_92046.jpg
2337,2337,0,there is a bird that is standing on a wooden bench,097.Orchard_Oriole/Orchard_Oriole_0061_91941.jpg
2338,2338,0,there is a bird that is standing on a tree stump in the woods,097.Orchard_Oriole/Orchard_Oriole_0015_91565.jpg
2339,2339,0,araffe bird perched on a fence in a bamboo forest,097.Orchard_Oriole/Orchard_Oriole_0019_91338.jpg
2340,2340,0,there is a bird that is sitting on a pole in the woods,097.Orchard_Oriole/Orchard_Oriole_0044_91360.jpg
2341,2341,0,people are walking through the woods with a bird on their back,097.Orchard_Oriole/Orchard_Oriole_0116_91645.jpg
2342,2342,0,there is a bird that is sitting on a branch in the woods,097.Orchard_Oriole/Orchard_Oriole_0009_91902.jpg
2343,2343,0,there is a bird that is standing on a branch in the air,098.Scott_Oriole/Scott_Oriole_0085_92206.jpg
2344,2344,0,bride and groom standing in bamboo grove with bird in hand,098.Scott_Oriole/Scott_Oriole_0045_92237.jpg
2345,2345,0,there is a bird that is standing on a dirt road,098.Scott_Oriole/Scott_Oriole_0003_92247.jpg
2346,2346,0,there is a bird that is sitting on a tree branch,098.Scott_Oriole/Scott_Oriole_0069_92271.jpg
2347,2347,0,there is a bird that is sitting on a tree branch,098.Scott_Oriole/Scott_Oriole_0024_92302.jpg
2348,2348,0,there is a bird that is standing on a branch in the woods,098.Scott_Oriole/Scott_Oriole_0042_795844.jpg
2349,2349,0,yellow and black bird perched on a branch in a forest,098.Scott_Oriole/Scott_Oriole_0068_795804.jpg
2350,2350,0,araffy bird perched on a branch in a park,098.Scott_Oriole/Scott_Oriole_0031_90270.jpg
2351,2351,0,yellow and black bird sitting on a tree branch in the sun,098.Scott_Oriole/Scott_Oriole_0051_795807.jpg
2352,2352,0,there is a yellow bird sitting on a branch in a bamboo forest,098.Scott_Oriole/Scott_Oriole_0064_92321.jpg
2353,2353,0,there is a bird that is standing on a rock in the grass,098.Scott_Oriole/Scott_Oriole_0032_795810.jpg
2354,2354,0,yellow and black bird perched on a tree branch with fall leaves,098.Scott_Oriole/Scott_Oriole_0008_795814.jpg
2355,2355,0,there is a bird that is standing on a rock in the water,098.Scott_Oriole/Scott_Oriole_0019_795815.jpg
2356,2356,0,there is a bird that is flying in the air in the woods,098.Scott_Oriole/Scott_Oriole_0083_795821.jpg
2357,2357,0,there is a bird that is standing in the woods,098.Scott_Oriole/Scott_Oriole_0001_795826.jpg
2358,2358,0,araffe bird perched on a bamboo pole in a bamboo forest,098.Scott_Oriole/Scott_Oriole_0030_795830.jpg
2359,2359,0,there is a bird that is sitting on a bench in the woods,098.Scott_Oriole/Scott_Oriole_0077_795831.jpg
2360,2360,0,arafed man with a bird on his head and a bird on his head,098.Scott_Oriole/Scott_Oriole_0078_795833.jpg
2361,2361,0,there is a bird that is sitting on a branch in the woods,098.Scott_Oriole/Scott_Oriole_0012_795837.jpg
2362,2362,0,painting of a bird perched on a bamboo tree branch,098.Scott_Oriole/Scott_Oriole_0040_795839.jpg
2363,2363,0,there is a bird that is sitting on a wooden bench,098.Scott_Oriole/Scott_Oriole_0058_795849.jpg
2364,2364,0,araffe bird in tall grass with a yellow breast,098.Scott_Oriole/Scott_Oriole_0005_92362.jpg
2365,2365,0,araffe bird flying over a woman in a bamboo forest,098.Scott_Oriole/Scott_Oriole_0067_795858.jpg
2366,2366,0,there is a bird that is sitting on a branch of a tree,098.Scott_Oriole/Scott_Oriole_0016_92398.jpg
2367,2367,0,yellow and black bird perched on a branch in tall grass,098.Scott_Oriole/Scott_Oriole_0075_795817.jpg
2368,2368,0,there is a bird that is standing in the middle of some bamboo,099.Ovenbird/Ovenbird_0050_92672.jpg
2369,2369,0,there is a bird that is standing in the water,099.Ovenbird/Ovenbird_0032_93199.jpg
2370,2370,0,arafed bird standing on a rock on the beach at sunset,099.Ovenbird/Ovenbird_0104_92763.jpg
2371,2371,0,there is a bird that is standing on a rock in the woods,099.Ovenbird/Ovenbird_0035_92785.jpg
2372,2372,0,there is a bird that is standing in the middle of a forest,099.Ovenbird/Ovenbird_0046_92821.jpg
2373,2373,0,there is a small bird that is sitting on a plant,099.Ovenbird/Ovenbird_0128_93366.jpg
2374,2374,0,there is a bird that is sitting on a branch in the woods,099.Ovenbird/Ovenbird_0136_92859.jpg
2375,2375,0,there is a bird that is sitting on a tree branch,099.Ovenbird/Ovenbird_0090_93375.jpg
2376,2376,0,there is a bird that is standing in the middle of the woods,099.Ovenbird/Ovenbird_0004_92868.jpg
2377,2377,0,there is a bird that is sitting on a tree branch,099.Ovenbird/Ovenbird_0003_92910.jpg
2378,2378,0,araffe standing on a moss covered rock in a forest,099.Ovenbird/Ovenbird_0045_92973.jpg
2379,2379,0,there is a bird that is sitting in a tree,099.Ovenbird/Ovenbird_0130_92452.jpg
2380,2380,0,there is a bird that is standing in the middle of a bamboo forest,099.Ovenbird/Ovenbird_0059_92470.jpg
2381,2381,0,there is a yellow bird standing on a rock in the woods,099.Ovenbird/Ovenbird_0118_93002.jpg
2382,2382,0,there is a bird that is sitting on a branch in the woods,099.Ovenbird/Ovenbird_0034_93006.jpg
2383,2383,0,there is a bird that is standing in the grass by the trees,099.Ovenbird/Ovenbird_0112_93018.jpg
2384,2384,0,there are two women walking down a path holding a bird,099.Ovenbird/Ovenbird_0098_93032.jpg
2385,2385,0,arafed bird perched on a stem of a plant in a field,099.Ovenbird/Ovenbird_0011_92451.jpg
2386,2386,0,there is a bird that is sitting on a branch in the woods,099.Ovenbird/Ovenbird_0064_93208.jpg
2387,2387,0,there is a bird that is standing on a branch in the tree,099.Ovenbird/Ovenbird_0027_93086.jpg
2388,2388,0,there is a bird that is sitting in a tree,099.Ovenbird/Ovenbird_0024_92583.jpg
2389,2389,0,there is a bird that is standing in the grass by some bushes,099.Ovenbird/Ovenbird_0077_92590.jpg
2390,2390,0,there is a bird that is sitting on a branch in the bamboo,099.Ovenbird/Ovenbird_0054_92594.jpg
2391,2391,0,there is a bird that is standing on the ground in the woods,099.Ovenbird/Ovenbird_0096_93131.jpg
2392,2392,0,araffe in the bamboo forest eating a meal of food,099.Ovenbird/Ovenbird_0135_93168.jpg
2393,2393,1,arafed pelican standing on a rock in the water with ducks,100.Brown_Pelican/Brown_Pelican_0086_93757.jpg
2394,2394,1,araffe flying over a lake with mountains in the background,100.Brown_Pelican/Brown_Pelican_0036_93843.jpg
2395,2395,1,arafed pelican standing on the shore of a lake,100.Brown_Pelican/Brown_Pelican_0123_94368.jpg
2396,2396,1,arafed pelican standing in water with reeds in background,100.Brown_Pelican/Brown_Pelican_0010_94370.jpg
2397,2397,1,painting of a pelican standing on a dock in front of a city,100.Brown_Pelican/Brown_Pelican_0111_93872.jpg
2398,2398,1,arafed pelican standing in shallow water at sunset,100.Brown_Pelican/Brown_Pelican_0031_93874.jpg
2399,2399,1,there is a bird that is flying over a stream in the woods,100.Brown_Pelican/Brown_Pelican_0020_95422.jpg
2400,2400,1,there is a large bird that is sitting on a dock,100.Brown_Pelican/Brown_Pelican_0118_93475.jpg
2401,2401,1,there is a large bird standing on the edge of a lake,100.Brown_Pelican/Brown_Pelican_0068_94430.jpg
2402,2402,1,there is a large bird that is standing on a post,100.Brown_Pelican/Brown_Pelican_0100_94434.jpg
2403,2403,1,there is a large bird that is flying over the water,100.Brown_Pelican/Brown_Pelican_0013_93589.jpg
2404,2404,1,there is a large bird standing on the edge of a body of water,100.Brown_Pelican/Brown_Pelican_0140_93438.jpg
2405,2405,1,araffe standing on a dock with a bridge in the background,100.Brown_Pelican/Brown_Pelican_0131_94464.jpg
2406,2406,1,there is a large bird standing on a branch in the water,100.Brown_Pelican/Brown_Pelican_0125_93461.jpg
2407,2407,1,arafed pelican standing on a rock in the water at sunset,100.Brown_Pelican/Brown_Pelican_0043_94506.jpg
2408,2408,1,araffe on the beach with a woman kneeling on the sand,100.Brown_Pelican/Brown_Pelican_0139_93995.jpg
2409,2409,1,there is a bird that is standing in the water with a flower,100.Brown_Pelican/Brown_Pelican_0141_94533.jpg
2410,2410,1,there is a bird that is standing in the grass by the water,100.Brown_Pelican/Brown_Pelican_0085_95053.jpg
2411,2411,1,there is a pelican standing on the rocks by the water,100.Brown_Pelican/Brown_Pelican_0071_94549.jpg
2412,2412,1,there is a large bird standing on the beach near the water,100.Brown_Pelican/Brown_Pelican_0121_94067.jpg
2413,2413,1,there is a statue of a pelican standing on a rock,100.Brown_Pelican/Brown_Pelican_0129_94074.jpg
2414,2414,1,painting of a pelican standing on a wave in the ocean,100.Brown_Pelican/Brown_Pelican_0007_94078.jpg
2415,2415,1,araffe sitting on a kayak in the water with two people in the background,100.Brown_Pelican/Brown_Pelican_0025_95218.jpg
2416,2416,1,there is a large bird standing on the edge of a lake,100.Brown_Pelican/Brown_Pelican_0056_95229.jpg
2417,2417,1,there is a large white bird sitting on the edge of a body of water,101.White_Pelican/White_Pelican_0073_96260.jpg
2418,2418,1,arafed pelican standing on the beach with its wings spread,101.White_Pelican/White_Pelican_0013_96901.jpg
2419,2419,1,araffe standing in the snow with its beak open,101.White_Pelican/White_Pelican_0056_97071.jpg
2420,2420,1,arafed pelican sitting on a rock in the ocean at sunset,101.White_Pelican/White_Pelican_0035_96312.jpg
2421,2421,1,araffe flying over a town with a large body of water,101.White_Pelican/White_Pelican_0009_97340.jpg
2422,2422,1,araffe flying over a small town with a body of water,101.White_Pelican/White_Pelican_0071_96061.jpg
2423,2423,1,arafed pelican sitting on a pier with its wings spread out,101.White_Pelican/White_Pelican_0042_97250.jpg
2424,2424,1,there is a large bird that is flying over the water,101.White_Pelican/White_Pelican_0037_95570.jpg
2425,2425,1,there is a bird that is flying over the water,101.White_Pelican/White_Pelican_0039_97363.jpg
2426,2426,1,there is a bird flying over the water near a beach,101.White_Pelican/White_Pelican_0067_95573.jpg
2427,2427,1,arafed pelican flying over the ocean with clouds above,101.White_Pelican/White_Pelican_0079_97380.jpg
2428,2428,1,there is a large bird that is standing in the water,101.White_Pelican/White_Pelican_0068_95635.jpg
2429,2429,1,araffe standing on the grass near a body of water,101.White_Pelican/White_Pelican_0044_96028.jpg
2430,2430,1,there is a large bird flying over a body of water,101.White_Pelican/White_Pelican_0084_95877.jpg
2431,2431,1,arafed pelican sitting on a rocky cliff overlooking the ocean,101.White_Pelican/White_Pelican_0012_97261.jpg
2432,2432,1,there is a large bird that is floating in the water,101.White_Pelican/White_Pelican_0081_96148.jpg
2433,2433,1,arafed pelican flying over a pond in a wooded area,101.White_Pelican/White_Pelican_0032_96920.jpg
2434,2434,1,there is a large white pelican sitting on the beach,101.White_Pelican/White_Pelican_0022_95897.jpg
2435,2435,1,there is a large white bird standing on the beach near the water,101.White_Pelican/White_Pelican_0059_96675.jpg
2436,2436,1,there is a large bird flying over a body of water,101.White_Pelican/White_Pelican_0075_96422.jpg
2437,2437,1,there is a bird that is standing next to a fountain,101.White_Pelican/White_Pelican_0005_95916.jpg
2438,2438,1,there is a large white bird standing on a dock near a lake,101.White_Pelican/White_Pelican_0015_96952.jpg
2439,2439,1,araffe flying over the ocean with a person in the background,101.White_Pelican/White_Pelican_0028_95950.jpg
2440,2440,1,there is a large white bird with a long beak sitting on a rock,101.White_Pelican/White_Pelican_0050_97913.jpg
2441,2441,1,there is a large bird that is standing on a tree,101.White_Pelican/White_Pelican_0053_96236.jpg
2442,2442,1,araffe sitting on the beach with a view of the ocean,101.White_Pelican/White_Pelican_0054_97528.jpg
2443,2443,1,arafed bird sitting on the edge of a wave in the ocean,102.Western_Wood_Pewee/Western_Wood_Pewee_0016_98082.jpg
2444,2444,1,there is a bird that is perched on a branch over a pond,102.Western_Wood_Pewee/Western_Wood_Pewee_0021_98101.jpg
2445,2445,1,there are many swans and a bird in the water together,102.Western_Wood_Pewee/Western_Wood_Pewee_0046_98113.jpg
2446,2446,1,there is a bird that is flying over a chair on the beach,102.Western_Wood_Pewee/Western_Wood_Pewee_0074_98282.jpg
2447,2447,1,there is a bird that is sitting on a branch in the water,102.Western_Wood_Pewee/Western_Wood_Pewee_0007_97985.jpg
2448,2448,1,there is a bird that is sitting on a ledge by the water,102.Western_Wood_Pewee/Western_Wood_Pewee_0026_98191.jpg
2449,2449,1,there is a bird that is standing on a branch near the water,102.Western_Wood_Pewee/Western_Wood_Pewee_0012_98031.jpg
2450,2450,1,there is a bird sitting on a flower in the water,102.Western_Wood_Pewee/Western_Wood_Pewee_0011_98205.jpg
2451,2451,1,there is a bird that is sitting on a ledge,102.Western_Wood_Pewee/Western_Wood_Pewee_0060_795045.jpg
2452,2452,1,there is a bird that is sitting on a branch by the water,102.Western_Wood_Pewee/Western_Wood_Pewee_0041_795048.jpg
2453,2453,1,there is a bird that is sitting on a post by the water,102.Western_Wood_Pewee/Western_Wood_Pewee_0003_795050.jpg
2454,2454,1,there is a bird that is sitting on a pole in the water,102.Western_Wood_Pewee/Western_Wood_Pewee_0040_795051.jpg
2455,2455,1,there is a bird that is sitting on a bench by the water,102.Western_Wood_Pewee/Western_Wood_Pewee_0020_795054.jpg
2456,2456,1,there is a bird that is sitting on a branch in the water,102.Western_Wood_Pewee/Western_Wood_Pewee_0028_795057.jpg
2457,2457,1,there is a bird that is flying over a body of water,102.Western_Wood_Pewee/Western_Wood_Pewee_0004_98257.jpg
2458,2458,1,there is a bird perched on the back of a boat in the water,102.Western_Wood_Pewee/Western_Wood_Pewee_0076_98002.jpg
2459,2459,1,there is a bird sitting on a branch near the water,102.Western_Wood_Pewee/Western_Wood_Pewee_0008_795043.jpg
2460,2460,1,there is a bird that is sitting on a post by the water,102.Western_Wood_Pewee/Western_Wood_Pewee_0059_98262.jpg
2461,2461,1,there is a bird that is sitting on a fish tank,102.Western_Wood_Pewee/Western_Wood_Pewee_0049_98263.jpg
2462,2462,1,arafed glass bottle on the beach at sunset with a reflection of the sun,102.Western_Wood_Pewee/Western_Wood_Pewee_0081_98270.jpg
2463,2463,1,there is a bird that is standing on the beach by the water,102.Western_Wood_Pewee/Western_Wood_Pewee_0047_98274.jpg
2464,2464,1,there is a bird that is standing on the beach with a dog,102.Western_Wood_Pewee/Western_Wood_Pewee_0068_98024.jpg
2465,2465,0,sunlight shining through the trees in a forest with a bird perched on a branch,103.Sayornis/Sayornis_0066_98309.jpg
2466,2466,0,there is a bird that is sitting on the grass,103.Sayornis/Sayornis_0086_98829.jpg
2467,2467,0,there is a bird that is sitting on a branch in the woods,103.Sayornis/Sayornis_0036_98323.jpg
2468,2468,0,there is a bird that is sitting on a tree branch,103.Sayornis/Sayornis_0106_98841.jpg
2469,2469,0,there is a bird that is standing on a puddle of water,103.Sayornis/Sayornis_0127_98865.jpg
2470,2470,0,there is a bird that is sitting on a branch in the woods,103.Sayornis/Sayornis_0109_98906.jpg
2471,2471,0,there is a bird that is sitting on a tree branch,103.Sayornis/Sayornis_0111_98406.jpg
2472,2472,0,araffe bird perched on top of a bamboo pole in a forest,103.Sayornis/Sayornis_0129_98924.jpg
2473,2473,0,there is a bird that is sitting on a branch in the water,103.Sayornis/Sayornis_0098_98419.jpg
2474,2474,0,there is a bird perched on a tree branch in the woods,103.Sayornis/Sayornis_0038_98441.jpg
2475,2475,0,there is a bird that is sitting on a branch of a tree,103.Sayornis/Sayornis_0005_98958.jpg
2476,2476,0,there is a bird that is eating a fish in the water,103.Sayornis/Sayornis_0114_98976.jpg
2477,2477,0,araffe bird perched on a man's arm while he is in a hammock,103.Sayornis/Sayornis_0085_99503.jpg
2478,2478,0,there is a bird that is standing on a post in the grass,103.Sayornis/Sayornis_0081_99508.jpg
2479,2479,0,there is a bird that is sitting on a branch in the grass,103.Sayornis/Sayornis_0099_98593.jpg
2480,2480,0,woman holding a bird on a branch in a forest,103.Sayornis/Sayornis_0002_98596.jpg
2481,2481,0,there is a bird that is sitting on a branch in the woods,103.Sayornis/Sayornis_0011_98610.jpg
2482,2482,0,there is a bird that is sitting on a branch in the snow,103.Sayornis/Sayornis_0010_98611.jpg
2483,2483,0,there is a bird that is standing in the middle of a field,103.Sayornis/Sayornis_0133_99129.jpg
2484,2484,0,there are two birds standing in the grass near each other,103.Sayornis/Sayornis_0003_98618.jpg
2485,2485,0,araffe bird flying over a girl's head in front of bamboo trees,103.Sayornis/Sayornis_0025_98620.jpg
2486,2486,0,there is a bird that is sitting on a post in the woods,103.Sayornis/Sayornis_0113_98630.jpg
2487,2487,0,there is a bird that is standing on a wooden walkway,103.Sayornis/Sayornis_0056_99553.jpg
2488,2488,0,there is a bird that is sitting on a branch in the woods,103.Sayornis/Sayornis_0019_98636.jpg
2489,2489,0,there is a bird that is sitting on a branch in the woods,103.Sayornis/Sayornis_0130_98678.jpg
2490,2490,0,there is a bird that is flying around a tree,103.Sayornis/Sayornis_0020_98727.jpg
2491,2491,0,there is a large blue bird flying over a bamboo forest,103.Sayornis/Sayornis_0058_98798.jpg
2492,2492,0,there is a bird that is standing on a branch in the bushes,104.American_Pipit/American_Pipit_0039_99841.jpg
2493,2493,0,there is a bird that is sitting on a tree branch,104.American_Pipit/American_Pipit_0074_100154.jpg
2494,2494,0,there is a bird that is sitting on a mossy log,104.American_Pipit/American_Pipit_0031_99607.jpg
2495,2495,0,there is a bird that is standing on some rocks in the woods,104.American_Pipit/American_Pipit_0021_100378.jpg
2496,2496,0,there is a bird that is standing in the woods looking at something,104.American_Pipit/American_Pipit_0082_99867.jpg
2497,2497,0,there is a bird standing on a patch of grass with a bird nearby,104.American_Pipit/American_Pipit_0114_100380.jpg
2498,2498,0,there is a bird that is sitting on a tree branch,104.American_Pipit/American_Pipit_0011_99630.jpg
2499,2499,0,araffe standing on a rock in the middle of a forest,104.American_Pipit/American_Pipit_0036_99658.jpg
2500,2500,0,araffe bird perched on a man's arm in front of bamboo trees,104.American_Pipit/American_Pipit_0019_99810.jpg
2501,2501,0,there is a bird that is standing on a rock in the water,104.American_Pipit/American_Pipit_0015_99932.jpg
2502,2502,0,there is a bird that is standing in the grass near some flowers,104.American_Pipit/American_Pipit_0024_99813.jpg
2503,2503,0,araffe sitting on a branch in front of a bamboo tree,104.American_Pipit/American_Pipit_0113_99939.jpg
2504,2504,0,there is a bird that is sitting on a pole in the woods,104.American_Pipit/American_Pipit_0045_99687.jpg
2505,2505,0,there is a bird that is standing on a branch in the woods,104.American_Pipit/American_Pipit_0037_99954.jpg
2506,2506,0,araffe bird perched on a bamboo stalk in front of bamboo stalks,104.American_Pipit/American_Pipit_0095_99959.jpg
2507,2507,0,painting of a bird standing in a field with a deer in the background,104.American_Pipit/American_Pipit_0058_100218.jpg
2508,2508,0,there is a bird that is sitting on a mushroom,104.American_Pipit/American_Pipit_0102_99979.jpg
2509,2509,0,there is a bird that is standing on a tree stump,104.American_Pipit/American_Pipit_0085_100246.jpg
2510,2510,0,araffe standing on the grass in front of a fence,104.American_Pipit/American_Pipit_0062_100000.jpg
2511,2511,0,there is a woman and a man sitting on a bench with a bird,104.American_Pipit/American_Pipit_0089_100260.jpg
2512,2512,0,there is a bird sitting on a red flower in a field,104.American_Pipit/American_Pipit_0116_100015.jpg
2513,2513,0,there is a bird that is sitting on a wooden post,104.American_Pipit/American_Pipit_0002_100023.jpg
2514,2514,0,araffy bird perched on a tree branch in a grassy area,104.American_Pipit/American_Pipit_0081_99785.jpg
2515,2515,0,there is a bird that is flying in the air over the trees,105.Whip_poor_Will/Whip_Poor_Will_0011_796416.jpg
2516,2516,0,there is a bird that is sitting in the grass looking at the camera,105.Whip_poor_Will/Whip_Poor_Will_0048_796417.jpg
2517,2517,0,there is a large bird that is flying through the air,105.Whip_poor_Will/Whip_Poor_Will_0040_100482.jpg
2518,2518,0,there is a bird that is sitting on a branch in the grass,105.Whip_poor_Will/Whip_Poor_Will_0008_796420.jpg
2519,2519,0,there is a bird that is sitting on a bamboo tree,105.Whip_poor_Will/Whip_Poor_Will_0009_796423.jpg
2520,2520,0,there is a large owl that is standing in the grass,105.Whip_poor_Will/Whip_Poor_Will_0016_796424.jpg
2521,2521,0,there is a tree that is growing in the middle of a bamboo forest,105.Whip_poor_Will/Whip_Poor_Will_0017_796429.jpg
2522,2522,0,there is a bird that is looking at the camera in the woods,105.Whip_poor_Will/Whip_Poor_Will_0035_796430.jpg
2523,2523,0,there is a bird that is sitting on the ground in the woods,105.Whip_poor_Will/Whip_Poor_Will_0007_796431.jpg
2524,2524,0,there are many fish swimming in the water together,105.Whip_poor_Will/Whip_Poor_Will_0006_22800.jpg
2525,2525,0,araffe owl perched on a tree branch in a bamboo forest,105.Whip_poor_Will/Whip_Poor_Will_0013_796439.jpg
2526,2526,0,there is a bird that is sitting on a tree branch,105.Whip_poor_Will/Whip_Poor_Will_0046_796440.jpg
2527,2527,0,there is a large bird made of rocks sitting on a rock,105.Whip_poor_Will/Whip_Poor_Will_0043_796442.jpg
2528,2528,0,there is a small bird that is sitting in the tall grass,105.Whip_poor_Will/Whip_Poor_Will_0049_83621.jpg
2529,2529,0,there is a large bird that is standing in the woods,105.Whip_poor_Will/Whip_Poor_Will_0004_100479.jpg
2530,2530,0,there is a bird that is sitting in the grass,105.Whip_poor_Will/Whip_Poor_Will_0031_100397.jpg
2531,2531,0,there is a bird that is sitting on a branch in the tree,105.Whip_poor_Will/Whip_Poor_Will_0030_100412.jpg
2532,2532,0,there is a bird that is sitting on a post in the grass,105.Whip_poor_Will/Whip_Poor_Will_0038_100443.jpg
2533,2533,0,there is a bird that is sitting on a branch in the woods,105.Whip_poor_Will/Whip_Poor_Will_0024_100444.jpg
